grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.3132544090709076,0.8027129483222963,0.45168017156938084,0.6620686940744946,0.9234434913553656,1.182012664161113,0.481133322119713,0.13155311921369225,0.34038162983113535,0.6018405109453624,0.8590760109587473,57664,900,,,,,,,,,,
0.29413403267005067,0.7802992069721219,0.43558631622936633,0.6362930699591461,0.9013642689600088,1.1627784480380643,0.4716485631465912,0.12866854797594426,0.32704576380579486,0.5938531273733012,0.8516654419373303,60864,950,,,,,,,,,,
0.299878799401929,0.7638515675067902,0.41323831552781076,0.6126572907406052,0.8767460214026563,1.1522105416777186,0.47127057850360876,0.12235334615296217,0.3214866304158294,0.5851249751364724,0.8554696271918274,64064,1000,,,,,,,,,,
0.30190355349783177,0.7489273774623868,0.39697576575566335,0.5986745673150317,0.8622276223964571,1.1372053473618393,0.4687637555599213,0.11894464848748372,0.3161929090359817,0.583758763126707,0.8557265091853543,67264,1050,,,,,,,,,,
0.28943908448170763,0.7287388014793399,0.37611385773528727,0.574648669976199,0.8417521585339371,1.1196423053134774,0.46310007929801944,0.11213598208680665,0.30814442771349276,0.5747552083359146,0.8546370629590893,70464,1100,,,,,,,,,,
0.28335102590873174,0.7100631701946257,0.36308447892922013,0.5542083393726764,0.8252414693965874,1.1132903218872183,0.4547131979465484,0.10871152625497651,0.29867295466771154,0.5699965788511218,0.8570128148786648,73664,1150,,,,,,,,,,
0.27920039991191586,0.693899869918823,0.34350608330042626,0.5328879144711359,0.8088812151407854,1.1026538143028626,0.4513916885852816,0.10066596827735856,0.2899717469628044,0.567542720445577,0.8597727389282724,76864,1200,,,,,,,,,,
0.28895507996757563,0.686169502735138,0.3374425393662273,0.5206760309497774,0.7969544785727235,1.0850221386010024,0.45416877806186673,0.10280314381757027,0.2892889599437294,0.5646774222271493,0.8552954498716068,80064,1250,,,,,,,,,,
0.2792703973344216,0.6740627765655516,0.3227249640687874,0.5003389289492794,0.7739616124811822,1.0711926480743783,0.4529248201847077,0.10091112259276737,0.2796577508917718,0.5528106151856752,0.8502531849533497,83264,1300,,,,,,,,,,
0.2931681624766393,0.6562318027019503,0.3092209169927888,0.48540726782498383,0.7651253784512717,1.0659086457188223,0.4455662107467651,0.0988549888109905,0.27481732726571895,0.5559927272356163,0.8531970624170165,86464,1350,,,,,,,,,,
0.26553860689061165,0.6408716356754304,0.29365634590985484,0.4718969633429261,0.7536592975163917,1.0563756402975277,0.43910717248916625,0.09323638323650478,0.2674366850137398,0.551997074086195,0.8556519652005312,89664,1400,,,,,,,,,,
0.26339842147427595,0.6372012197971347,0.28279381086713523,0.4598207298447111,0.7396785128217517,1.054016764119548,0.4445075207948685,0.09052459977956878,0.2676722448733121,0.5481943993715449,0.8591388483965626,92864,1450,,,,,,,,,,
0.2654718840965149,0.6190750300884245,0.2723336506494631,0.45220238793837425,0.7234596660846506,1.0343777966119507,0.4353345179557801,0.08873211632947801,0.2702028058413274,0.5400516549381633,0.8484836485894296,96064,1500,,,,,,,,,,
0.260933965896619,0.5985544312000273,0.26234911965592894,0.43040778649014355,0.7205668113308554,1.0276682894008042,0.42370567083358773,0.08753261468065715,0.257471635928537,0.5435103957499229,0.8529856125305386,99264,1550,,,,,,,,,,
0.2576189959572158,0.5957961583137512,0.24998340304598865,0.4260712326015028,0.7084715463402799,1.0188533093415053,0.42781940579414385,0.08256103320014906,0.25849008829101505,0.5394907893931002,0.8509503124586123,102464,1600,,,,,,,,,,
0.2791328211044113,0.5822769850492476,0.24133675226012677,0.41132077196929223,0.6913024946655101,1.0188282060898983,0.42211036920547484,0.08070397340630785,0.2519999852860878,0.5310612306587009,0.8583002908677235,105664,1650,,,,,,,,,,
0.25170090484312246,0.5798497104644776,0.2333173908163511,0.40306305955481553,0.6925412477837608,1.0018796322446237,0.4270118296146391,0.08059345052313444,0.248599757580029,0.5392325075329402,0.8510846919635852,108864,1700,,,,,,,,,,
0.2717666358449335,0.5794173377752306,0.2224227984963881,0.39360414477104816,0.6769139278450609,1.0076813373150786,0.43274559140205393,0.07656204312438351,0.24689076278120906,0.5305456562873424,0.8600009259222806,112064,1750,,,,,,,,,,
0.25437922690413733,0.5667883205413817,0.21845837201894677,0.3860848212249389,0.6692336912453167,0.9957777406047905,0.42655255258083347,0.07719314574920426,0.2454793371586864,0.5291626170836382,0.8567789625399946,115264,1800,,,,,,,,,,
0.27623323400265487,0.5588393121957779,0.20895395615396253,0.3740156060361338,0.6529623498630037,0.9919321875917041,0.42463215470314,0.07491838228133542,0.23893128632392635,0.51845168807028,0.8587466415918971,118464,1850,,,,,,,,,,
0.23893782586592377,0.5451204091310503,0.204036443203578,0.36156076986586044,0.6463406280298559,0.9815469699613933,0.416596279144287,0.07565548855838707,0.23245500099269592,0.5181803592528513,0.8530929817766115,121664,1900,,,,,,,,,,
0.24882809815429033,0.5492664664983745,0.1949685403896916,0.36098630285098504,0.6480780181513514,0.9753422628413357,0.42615372896194464,0.07171928251222269,0.23853363160749716,0.525348762616769,0.8513170060685495,124864,1950,,,,,,,,,,
0.24646210408366864,0.5272939443588253,0.1895288571267199,0.3522026597226361,0.6265870023377333,0.973386600652705,0.4095689755678177,0.0722593031158406,0.23251755511497746,0.5097478778301913,0.856452826205202,128064,2000,,,,,,,,,,
,,,,,,,,,,,,,0.6025847792625427,0.20061625242233277,0.352453887462616,0.6480879386266074,0.9948402894170663,0.48549652099609375,0.06951388157904148,0.24002662388717422,0.5348605116208394,0.8772998044365331
0.22900432361083786,0.5214574486017226,0.17799524275433076,0.3313479157681076,0.6282316025975451,0.9695419705184335,0.41021575570106505,0.06756098774950155,0.22163372300565282,0.5161704690618933,0.8566984941136635,131264,2050,,,,,,,,,,
0.23740369857491672,0.5063909047842027,0.178826213912179,0.3368148957384769,0.6140130073637575,0.9557098076647558,0.39878954768180847,0.07098539680057814,0.22891177605079988,0.5072045957758304,0.8478902852775259,134464,2100,,,,,,,,,,
0.2512097789019527,0.5163426566123962,0.17079536853371755,0.32615528998872984,0.6153403981990623,0.9616897371411326,0.4142716002464294,0.06831256544484836,0.2251602810394912,0.5119677460586974,0.8602612295746815,137664,2150,,,,,,,,,,
0.23034983241161885,0.5108004403114319,0.1644268785183154,0.3228268251195557,0.6107333722796625,0.952801142666742,0.4126955771446229,0.06691683889844427,0.22453212153166544,0.51204882859436,0.8548633499770081,140864,2200,,,,,,,,,,
0.24182072926378068,0.5086327058076857,0.15817248140822923,0.3167915523014539,0.5930108705026691,0.9476587239141544,0.41381154179573054,0.06345589474266468,0.22187490113710642,0.49739390668748273,0.85361862357925,144064,2250,,,,,,,,,,
0.23998070174562286,0.4982390284538269,0.15819334801805154,0.30316516732271315,0.584984510605457,0.9415290777313196,0.4066425216197969,0.06497161562283417,0.21339754107982717,0.4924141367748994,0.8507861768774726,147264,2300,,,,,,,,,,
0.24770040160649084,0.5043284583091735,0.1527446641345622,0.3065125014233796,0.5918135555975259,0.9481604014962073,0.4167547273635863,0.06465976082762405,0.2183891791679269,0.5045051195687305,0.8613461826413611,150464,2350,,,,,,,,,,
0.2624893784918386,0.49249985396862034,0.14608450758449498,0.2990179042316879,0.5730036768231863,0.9361162234789628,0.4092190825939179,0.06207449399018747,0.21691405133354646,0.4890844658629535,0.8529947256030216,153664,2400,,,,,,,,,,
0.23769327023596562,0.4837686276435852,0.13901083944558265,0.2946091865373756,0.5734630223837069,0.9298669574002321,0.4034553796052931,0.060220410818762754,0.2129055605964914,0.49261808376257116,0.8498733867271777,156864,2450,,,,,,,,,,
0.2226791486159504,0.46679626822471604,0.13994778450936604,0.2854866248777855,0.5695576795399753,0.9286004429824841,0.38947707712650287,0.062163484832406274,0.20867082262169506,0.49214962728196265,0.8513210229625364,160064,2500,,,,,,,,,,
0.239846249129263,0.48066880881786345,0.1346981867530089,0.28724511416640663,0.5698529444961277,0.9225284901666059,0.40623606681823754,0.05994300064794608,0.21308379453026993,0.49561285267634136,0.8479561708959537,163264,2550,,,,,,,,,,
0.24309561491990708,0.47653934836387646,0.13064670616813534,0.2811969700281007,0.5671637164014386,0.933584254898438,0.40476883649826034,0.05917788726543415,0.2087596609789018,0.49595795670891085,0.8616242753910104,166464,2600,,,,,,,,,,
0.237006396796693,0.47032888889312735,0.12959069139329954,0.27670282450406164,0.5574425176911704,0.9172895586874229,0.40141225993633267,0.06028150431250912,0.20762693659569478,0.489106877531651,0.8483589882086406,169664,2650,,,,,,,,,,
0.2474305412726477,0.470286386013031,0.12297693986464969,0.2664311651885509,0.5541238797192469,0.9175266418445267,0.40410899162292485,0.05690242848817472,0.20054370117839423,0.48887156615788385,0.8500333844365965,172864,2700,,,,,,,,,,
0.23586955146755426,0.46224474728107456,0.12249674097730533,0.2678434203400361,0.5449004258428298,0.9071468644255977,0.39837148249149335,0.05852570720937379,0.20498615869050466,0.4807930798476261,0.8425563676048758,176064,2750,,,,,,,,,,
0.23890448164801895,0.45371541082859046,0.11809960514379808,0.2626700275817762,0.5420261992442471,0.9119481513577122,0.39177718997001637,0.05627700260479886,0.20080505967046455,0.4793299911164768,0.8506058071890177,179264,2800,,,,,,,,,,
0.2407548059947467,0.455483359694481,0.11706188121298396,0.25921882532442664,0.5436079274793593,0.9070810036785356,0.39565538585186005,0.056917988939805604,0.19930437896872236,0.48413108666861326,0.8473057388433581,182464,2850,,,,,,,,,,
0.23139865848501043,0.4568114876747132,0.11171087030491786,0.25815619480403645,0.5409949680393852,0.907659639522529,0.3992622017860412,0.05478940398913193,0.20030174560025277,0.4830400530031832,0.8502476026298139,185664,2900,,,,,,,,,,
0.24269122068258314,0.4547629070281982,0.10958749595137951,0.25183945533368407,0.5356628475991607,0.9076920354619948,0.39849495887756353,0.05386232954834281,0.19516091063171093,0.4785888461425301,0.8521458890769296,188864,2950,,,,,,,,,,
0.22554604713318052,0.44188309073448184,0.10865704650311643,0.24976967814801165,0.5319336108451963,0.9076626996328814,0.38804824650287645,0.054799860464003036,0.19574170533969779,0.4790511320796477,0.8530342472423323,192064,3000,,,,,,,,,,
0.23702607122268482,0.44680407881736756,0.11019326162058844,0.2482550467668783,0.5301797275403215,0.901407533213496,0.3944259858131409,0.05738043518096674,0.19622283314566816,0.47770204586964643,0.8492134191095828,195264,3050,,,,,,,,,,
0.23170530808199352,0.4473956358432768,0.10498547113014495,0.24430916643715272,0.5228678877800149,0.9020490240364947,0.396413181424141,0.05442487325993363,0.1933348837441632,0.4716164863763505,0.8509177778604705,198464,3100,,,,,,,,,,
0.2269921232704754,0.4336706990003586,0.10272108058374872,0.24396009487583223,0.5239285047112756,0.8964604827877265,0.3846527683734894,0.05445669765390867,0.19435317106135616,0.47488817501539105,0.8472670927662431,201664,3150,,,,,,,,,,
0.2489161234147826,0.43345158219337454,0.10076102956306712,0.24108243262242962,0.5187248422432102,0.8848311974085531,0.38577333450317375,0.05311123846338762,0.19288528022479373,0.4712627190269733,0.8374270405336689,204864,3200,,,,,,,,,,
0.23811866944506083,0.43213316559791554,0.0985217459051006,0.2493136430320071,0.5087725247233672,0.8898428561405202,0.3855322724580765,0.05206173360628269,0.20198891053351606,0.4623618111915717,0.84363699788861,208064,3250,,,,,,,,,,
0.2364579817199326,0.42850055992603303,0.0979679108860741,0.23170742757728552,0.5093633581951466,0.8848715204559022,0.38338590443134296,0.05302980812172397,0.1862408073591482,0.4641741603211644,0.8400224125125139,211264,3300,,,,,,,,,,
0.23333102586912668,0.44141043424606335,0.09533615796869065,0.22960249304694302,0.5155651356313836,0.889502716383119,0.39769429802894596,0.0515386213544858,0.18583538329992594,0.47181181388706955,0.8459483303247357,214464,3350,,,,,,,,,,
0.22164914092892765,0.43012925863266005,0.09266724643171911,0.22439248366883743,0.5131153393384932,0.8959116332002531,0.38723108530044553,0.04993078325052796,0.18172435384632965,0.4700734792835562,0.8527657385032186,217664,3400,,,,,,,,,,
0.22818928234804003,0.42358297228813185,0.09285820717528714,0.22627275315146464,0.49464035058213807,0.8842360581995977,0.3820192879438401,0.05131620303705138,0.18502875848384884,0.452588014583434,0.8428066169657041,220864,3450,,,,,,,,,,
0.21792074303737444,0.4171146380901337,0.09003984340939501,0.2264373580381125,0.49815674438254315,0.8849813419672632,0.3764267611503603,0.049694413202954514,0.18593583723050663,0.45706364896866836,0.844140725997612,224064,3500,,,,,,,,,,
0.22757578563867814,0.42419633388519284,0.08997587119965009,0.22245695861974304,0.49913614567369174,0.8817772885899482,0.38463510274887086,0.050365951505407625,0.18370353423166652,0.4590964045934378,0.8419795739797893,227264,3550,,,,,,,,,,
0.2237183453236509,0.4128287607431412,0.08867115278885614,0.2160916765428433,0.49987272950168693,0.8739392692174937,0.3742465090751648,0.049724908715571045,0.17753549552640127,0.4613071076694074,0.8356944837177978,230464,3600,,,,,,,,,,
0.22412439720379854,0.42370049774646773,0.08840702749712755,0.21589550168676766,0.4967391772359242,0.8809235543732489,0.3861356693506242,0.05065069125361781,0.17860255663142063,0.4596355003384121,0.8428442001630712,233664,3650,,,,,,,,,,
